order_id,order_date,product,region,customer_id,price,quantity,revenue,month_year,month_name,quarter,total_orders,total_spent,segment
12079,2025-07-10,Headphones,South,503,159.1,5,795.5,2025-07,July,3,930,1750977.1,High Value
12080,2025-01-02,Monitor,South,504,664.55,4,2658.2,2025-01,January,1,974,1841907.46,High Value
12081,2025-04-23,Headphones,North,519,613.47,1,613.47,2025-04,April,2,968,1801348.14,High Value
12082,2025-02-21,Laptop,South,517,631.68,3,1895.04,2025-02,February,1,930,1758570.59,High Value
12083,2025-04-13,Monitor,South,515,778.63,1,778.63,2025-04,April,2,963,1783010.34,High Value
12084,2025-10-15,Laptop,East,512,149.98,1,149.98,2025-10,October,4,918,1696896.54,High Value
12085,2025-07-16,Laptop,North,519,265.77,5,1328.85,2025-07,July,3,968,1801348.14,High Value
12086,2025-03-31,Keyboard,South,512,561.63,2,1123.26,2025-03,March,1,918,1696896.54,High Value
12087,2025-02-28,Laptop,South,507,402.65,1,402.65,2025-02,February,1,925,1702254.36,High Value
12088,2025-10-10,Laptop,South,504,702.78,2,1405.56,2025-10,October,4,974,1841907.46,High Value
12089,2025-02-16,Headphones,South,503,995.5,3,2986.5,2025-02,February,1,930,1750977.1,High Value
12090,2025-08-23,Laptop,South,513,61.35,1,61.35,2025-08,August,3,965,1816558.56,High Value
12091,2025-03-09,Headphones,North,514,613.47,5,3067.35,2025-03,March,1,1012,1807715.97,High Value
12092,2025-09-11,Laptop,North,518,440.37,1,440.37,2025-09,September,3,951,1711942.99,High Value
12093,2025-04-28,Laptop,North,502,219.67,2,439.34,2025-04,April,2,961,1751464.56,High Value
12094,2025-08-30,Headphones,Unknown,519,102.16,5,510.8,2025-08,August,3,968,1801348.14,High Value
12095,2025-09-03,Monitor,Unknown,513,897.14,2,1794.28,2025-09,September,3,965,1816558.56,High Value
12096,2025-09-05,Headphones,South,501,349.79,2,699.58,2025-09,September,3,948,1716692.5,High Value
12097,2025-04-11,Laptop,East,513,562.1,3,1686.3,2025-04,April,2,965,1816558.56,High Value
12098,2025-07-01,Laptop,South,518,1023.8,5,5119.0,2025-07,July,3,951,1711942.99,High Value
12099,2025-04-25,Monitor,East,508,850.25,5,4251.25,2025-04,April,2,950,1762563.94,High Value
12100,2025-10-27,Keyboard,South,515,121.99,1,121.99,2025-10,October,4,963,1783010.34,High Value
12101,2025-09-30,Headphones,Unknown,500,964.13,4,3856.52,2025-09,September,3,948,1746598.65,High Value
12102,2025-08-04,Headphones,West,520,962.29,1,962.29,2025-08,August,3,883,1650524.72,High Value
12103,2025-06-07,Monitor,North,508,1076.03,5,5380.15,2025-06,June,2,950,1762563.94,High Value
12104,2025-05-02,Laptop,Unknown,500,954.4,1,954.4,2025-05,May,2,948,1746598.65,High Value
12105,2025-09-26,Laptop,East,514,804.71,1,804.71,2025-09,September,3,1012,1807715.97,High Value
12106,2025-09-20,Headphones,Unknown,502,324.22,4,1296.88,2025-09,September,3,961,1751464.56,High Value
12107,2025-02-11,Headphones,North,508,341.74,1,341.74,2025-02,February,1,950,1762563.94,High Value
12108,2025-01-09,Monitor,South,501,219.3,1,219.3,2025-01,January,1,948,1716692.5,High Value
12109,2025-01-04,Keyboard,Unknown,506,723.03,1,723.03,2025-01,January,1,968,1857117.28,High Value
12110,2025-01-31,Laptop,South,513,296.62,2,593.24,2025-01,January,1,965,1816558.56,High Value
12111,2025-01-01,Monitor,South,503,510.8,2,1021.6,2025-01,January,1,930,1750977.1,High Value
12112,2025-08-12,Headphones,West,518,942.9,5,4714.5,2025-08,August,3,951,1711942.99,High Value
12113,2025-07-26,Headphones,South,505,328.47,2,656.94,2025-07,July,3,958,1766477.7,High Value
12114,2025-10-27,Smartwatch,East,508,1180.47,5,5902.35,2025-10,October,4,950,1762563.94,High Value
12115,2025-09-17,Monitor,Unknown,517,574.51,2,1149.02,2025-09,September,3,930,1758570.59,High Value
12116,2025-03-03,Smartwatch,South,507,801.89,2,1603.78,2025-03,March,1,925,1702254.36,High Value
12117,2025-06-27,Keyboard,South,514,519.83,4,2079.32,2025-06,June,2,1012,1807715.97,High Value
12118,2025-01-16,Smartwatch,North,507,573.53,2,1147.06,2025-01,January,1,925,1702254.36,High Value
12119,2025-10-12,Smartwatch,South,505,613.47,4,2453.88,2025-10,October,4,958,1766477.7,High Value
12120,2025-10-08,Laptop,South,504,665.12,3,1995.36,2025-10,October,4,974,1841907.46,High Value
12121,2025-04-30,Laptop,North,510,195.0,5,975.0,2025-04,April,2,938,1816831.67,High Value
12122,2025-03-23,Headphones,North,508,375.66,2,751.32,2025-03,March,1,950,1762563.94,High Value
12123,2025-03-12,Smartwatch,North,501,613.47,2,1226.94,2025-03,March,1,948,1716692.5,High Value
12124,2025-04-08,Monitor,North,514,725.68,4,2902.72,2025-04,April,2,1012,1807715.97,High Value
12125,2025-09-14,Headphones,West,511,938.77,3,2816.31,2025-09,September,3,929,1744998.21,High Value
12126,2025-10-09,Laptop,East,500,1169.25,4,4677.0,2025-10,October,4,948,1746598.65,High Value
12127,2025-09-27,Headphones,Unknown,504,1035.17,5,5175.85,2025-09,September,3,974,1841907.46,High Value
12128,2025-01-18,Smartwatch,North,511,334.69,1,334.69,2025-01,January,1,929,1744998.21,High Value
12129,2025-06-12,Laptop,Unknown,515,704.76,5,3523.8,2025-06,June,2,963,1783010.34,High Value
12130,2025-09-09,Headphones,Unknown,518,677.92,4,2711.68,2025-09,September,3,951,1711942.99,High Value
12131,2025-08-01,Keyboard,Unknown,508,614.65,2,1229.3,2025-08,August,3,950,1762563.94,High Value
12132,2025-03-13,Laptop,South,505,801.74,4,3206.96,2025-03,March,1,958,1766477.7,High Value
12133,2025-05-09,Keyboard,North,503,783.6,4,3134.4,2025-05,May,2,930,1750977.1,High Value
12134,2025-05-13,Smartwatch,East,515,654.27,2,1308.54,2025-05,May,2,963,1783010.34,High Value
12135,2025-03-28,Monitor,North,504,716.51,1,716.51,2025-03,March,1,974,1841907.46,High Value
12136,2025-05-17,Smartwatch,South,507,1076.91,1,1076.91,2025-05,May,2,925,1702254.36,High Value
12137,2025-09-19,Keyboard,Unknown,518,231.41,4,925.64,2025-09,September,3,951,1711942.99,High Value
12138,2025-06-10,Monitor,South,512,189.83,1,189.83,2025-06,June,2,918,1696896.54,High Value
12139,2025-01-28,Smartwatch,North,513,1079.46,2,2158.92,2025-01,January,1,965,1816558.56,High Value
12140,2025-02-11,Monitor,East,518,415.24,3,1245.72,2025-02,February,1,951,1711942.99,High Value
12141,2025-09-16,Laptop,South,514,310.42,1,310.42,2025-09,September,3,1012,1807715.97,High Value
12142,2025-07-23,Headphones,North,510,398.24,4,1592.96,2025-07,July,3,938,1816831.67,High Value
12143,2025-09-12,Laptop,North,518,427.49,1,427.49,2025-09,September,3,951,1711942.99,High Value
12144,2025-03-05,Monitor,West,512,688.58,4,2754.32,2025-03,March,1,918,1696896.54,High Value
12145,2025-05-26,Smartwatch,West,503,248.41,2,496.82,2025-05,May,2,930,1750977.1,High Value
12146,2025-07-23,Keyboard,West,518,386.93,2,773.86,2025-07,July,3,951,1711942.99,High Value
12147,2025-07-28,Smartwatch,East,509,55.65,4,222.6,2025-07,July,3,995,1889373.52,High Value
12148,2025-08-22,Headphones,North,519,325.63,1,325.63,2025-08,August,3,968,1801348.14,High Value
12149,2025-06-24,Keyboard,South,510,214.38,3,643.14,2025-06,June,2,938,1816831.67,High Value
12150,2025-05-05,Keyboard,South,500,814.4,2,1628.8,2025-05,May,2,948,1746598.65,High Value
12151,2025-05-02,Headphones,North,505,431.62,1,431.62,2025-05,May,2,958,1766477.7,High Value
12152,2025-01-17,Laptop,North,520,553.19,2,1106.38,2025-01,January,1,883,1650524.72,High Value
12153,2025-09-13,Keyboard,South,516,96.09,2,192.18,2025-09,September,3,985,1818375.7,High Value
12154,2025-06-24,Smartwatch,South,503,290.89,3,872.67,2025-06,June,2,930,1750977.1,High Value
12155,2025-09-04,Keyboard,South,519,1118.72,4,4474.88,2025-09,September,3,968,1801348.14,High Value
12156,2025-08-19,Keyboard,West,510,346.19,5,1730.95,2025-08,August,3,938,1816831.67,High Value
12157,2025-05-11,Headphones,South,514,203.44,3,610.32,2025-05,May,2,1012,1807715.97,High Value
12158,2025-02-17,Smartwatch,North,504,778.0,1,778.0,2025-02,February,1,974,1841907.46,High Value
12159,2025-10-21,Headphones,Unknown,517,552.01,3,1656.03,2025-10,October,4,930,1758570.59,High Value
12160,2025-08-12,Monitor,South,518,730.76,1,730.76,2025-08,August,3,951,1711942.99,High Value
12161,2025-06-03,Headphones,East,513,1085.41,1,1085.41,2025-06,June,2,965,1816558.56,High Value
12162,2025-09-29,Keyboard,North,517,613.47,5,3067.35,2025-09,September,3,930,1758570.59,High Value
12163,2025-01-08,Smartwatch,North,520,562.14,4,2248.56,2025-01,January,1,883,1650524.72,High Value
12164,2025-04-01,Smartwatch,North,518,597.54,3,1792.62,2025-04,April,2,951,1711942.99,High Value
12165,2025-08-13,Monitor,North,509,613.47,3,1840.41,2025-08,August,3,995,1889373.52,High Value
12166,2025-09-14,Monitor,East,504,947.55,4,3790.2,2025-09,September,3,974,1841907.46,High Value
12167,2025-10-08,Monitor,East,501,295.21,5,1476.05,2025-10,October,4,948,1716692.5,High Value
12168,2025-08-01,Keyboard,Unknown,511,180.03,4,720.12,2025-08,August,3,929,1744998.21,High Value
12169,2025-08-19,Laptop,East,514,597.23,2,1194.46,2025-08,August,3,1012,1807715.97,High Value
12170,2025-07-12,Headphones,North,520,143.21,5,716.05,2025-07,July,3,883,1650524.72,High Value
12171,2025-09-15,Monitor,North,503,289.71,2,579.42,2025-09,September,3,930,1750977.1,High Value
12172,2025-07-11,Laptop,North,509,345.44,3,1036.32,2025-07,July,3,995,1889373.52,High Value
12173,2025-09-06,Monitor,South,518,975.41,5,4877.05,2025-09,September,3,951,1711942.99,High Value
12174,2025-06-01,Headphones,West,519,392.3,2,784.6,2025-06,June,2,968,1801348.14,High Value
12175,2025-06-06,Headphones,South,515,744.06,3,2232.18,2025-06,June,2,963,1783010.34,High Value
12176,2025-10-19,Headphones,North,504,627.97,5,3139.85,2025-10,October,4,974,1841907.46,High Value
12177,2025-07-14,Headphones,North,500,401.26,3,1203.78,2025-07,July,3,948,1746598.65,High Value
12178,2025-10-19,Headphones,South,514,54.92,4,219.68,2025-10,October,4,1012,1807715.97,High Value
12179,2025-06-22,Laptop,South,513,626.41,1,626.41,2025-06,June,2,965,1816558.56,High Value
12180,2025-03-18,Laptop,South,514,197.45,2,394.9,2025-03,March,1,1012,1807715.97,High Value
12181,2025-08-24,Monitor,Unknown,509,675.61,4,2702.44,2025-08,August,3,995,1889373.52,High Value
12182,2025-08-08,Keyboard,North,517,355.23,3,1065.69,2025-08,August,3,930,1758570.59,High Value
12183,2025-05-21,Keyboard,Unknown,517,613.47,4,2453.88,2025-05,May,2,930,1758570.59,High Value
12184,2025-10-05,Laptop,Unknown,515,873.5,5,4367.5,2025-10,October,4,963,1783010.34,High Value
12185,2025-01-05,Headphones,Unknown,515,714.64,4,2858.56,2025-01,January,1,963,1783010.34,High Value
12186,2025-06-04,Smartwatch,South,516,305.3,1,305.3,2025-06,June,2,985,1818375.7,High Value
12187,2025-01-31,Smartwatch,Unknown,501,111.08,1,111.08,2025-01,January,1,948,1716692.5,High Value
12188,2025-05-25,Laptop,South,500,1050.3,3,3150.9,2025-05,May,2,948,1746598.65,High Value
12189,2025-06-25,Headphones,South,501,222.4,5,1112.0,2025-06,June,2,948,1716692.5,High Value
12190,2025-01-19,Smartwatch,North,519,233.24,4,932.96,2025-01,January,1,968,1801348.14,High Value
12191,2025-03-17,Smartwatch,North,505,613.47,3,1840.41,2025-03,March,1,958,1766477.7,High Value
12192,2025-01-27,Keyboard,South,506,205.19,5,1025.95,2025-01,January,1,968,1857117.28,High Value
12193,2025-03-26,Laptop,East,520,613.47,4,2453.88,2025-03,March,1,883,1650524.72,High Value
12194,2025-05-02,Laptop,North,519,846.97,5,4234.85,2025-05,May,2,968,1801348.14,High Value
12195,2025-02-20,Keyboard,West,518,122.15,4,488.6,2025-02,February,1,951,1711942.99,High Value
12196,2025-02-20,Laptop,West,516,697.45,5,3487.25,2025-02,February,1,985,1818375.7,High Value
12197,2025-04-02,Headphones,North,501,660.43,1,660.43,2025-04,April,2,948,1716692.5,High Value
12198,2025-04-16,Headphones,South,514,1148.55,5,5742.75,2025-04,April,2,1012,1807715.97,High Value
12199,2025-09-13,Headphones,North,501,375.59,2,751.18,2025-09,September,3,948,1716692.5,High Value
12200,2025-09-27,Laptop,South,520,282.28,4,1129.12,2025-09,September,3,883,1650524.72,High Value
12201,2025-08-03,Keyboard,East,509,74.35,1,74.35,2025-08,August,3,995,1889373.52,High Value
12202,2025-01-26,Monitor,East,519,752.63,4,3010.52,2025-01,January,1,968,1801348.14,High Value
12203,2025-03-14,Smartwatch,North,509,999.36,2,1998.72,2025-03,March,1,995,1889373.52,High Value
12204,2025-02-27,Monitor,North,503,459.84,1,459.84,2025-02,February,1,930,1750977.1,High Value
12205,2025-08-09,Smartwatch,South,513,656.16,1,656.16,2025-08,August,3,965,1816558.56,High Value
12206,2025-05-26,Keyboard,West,511,684.13,1,684.13,2025-05,May,2,929,1744998.21,High Value
12207,2025-03-07,Laptop,South,503,562.63,3,1687.89,2025-03,March,1,930,1750977.1,High Value
12208,2025-09-20,Laptop,East,502,747.12,2,1494.24,2025-09,September,3,961,1751464.56,High Value
12209,2025-10-15,Laptop,South,512,483.17,3,1449.51,2025-10,October,4,918,1696896.54,High Value
12210,2025-07-11,Laptop,Unknown,506,415.61,5,2078.05,2025-07,July,3,968,1857117.28,High Value
12211,2025-10-17,Headphones,North,519,1004.66,2,2009.32,2025-10,October,4,968,1801348.14,High Value
12212,2025-04-26,Monitor,South,505,352.92,2,705.84,2025-04,April,2,958,1766477.7,High Value
12213,2025-07-21,Headphones,Unknown,517,535.47,1,535.47,2025-07,July,3,930,1758570.59,High Value
12214,2025-07-11,Headphones,Unknown,514,150.55,3,451.65,2025-07,July,3,1012,1807715.97,High Value
12215,2025-03-28,Laptop,North,500,437.52,4,1750.08,2025-03,March,1,948,1746598.65,High Value
12216,2025-01-25,Headphones,North,500,1182.65,1,1182.65,2025-01,January,1,948,1746598.65,High Value
12217,2025-09-23,Headphones,North,516,613.47,1,613.47,2025-09,September,3,985,1818375.7,High Value
12218,2025-06-26,Monitor,East,513,1055.45,1,1055.45,2025-06,June,2,965,1816558.56,High Value
12219,2025-06-07,Laptop,West,520,343.18,3,1029.54,2025-06,June,2,883,1650524.72,High Value
12220,2025-03-22,Headphones,South,513,909.93,1,909.93,2025-03,March,1,965,1816558.56,High Value
12221,2025-06-24,Smartwatch,West,519,638.26,2,1276.52,2025-06,June,2,968,1801348.14,High Value
12222,2025-10-07,Monitor,Unknown,513,616.29,1,616.29,2025-10,October,4,965,1816558.56,High Value
12223,2025-02-27,Keyboard,South,518,647.99,5,3239.95,2025-02,February,1,951,1711942.99,High Value
12224,2025-06-07,Keyboard,South,511,614.45,3,1843.35,2025-06,June,2,929,1744998.21,High Value
12225,2025-07-15,Laptop,South,517,613.47,5,3067.35,2025-07,July,3,930,1758570.59,High Value
12226,2025-08-07,Keyboard,Unknown,519,613.47,4,2453.88,2025-08,August,3,968,1801348.14,High Value
12227,2025-10-19,Smartwatch,Unknown,512,613.47,4,2453.88,2025-10,October,4,918,1696896.54,High Value
12228,2025-05-04,Laptop,West,501,285.38,3,856.14,2025-05,May,2,948,1716692.5,High Value
12229,2025-10-12,Monitor,South,515,1007.44,2,2014.88,2025-10,October,4,963,1783010.34,High Value
12230,2025-05-18,Keyboard,East,515,613.47,3,1840.41,2025-05,May,2,963,1783010.34,High Value
12231,2025-02-01,Headphones,North,508,112.63,1,112.63,2025-02,February,1,950,1762563.94,High Value
12232,2025-06-17,Headphones,West,507,882.7,3,2648.1,2025-06,June,2,925,1702254.36,High Value
12233,2025-02-02,Laptop,North,509,613.47,4,2453.88,2025-02,February,1,995,1889373.52,High Value
12234,2025-09-30,Smartwatch,South,514,906.94,4,3627.76,2025-09,September,3,1012,1807715.97,High Value
12235,2025-02-10,Laptop,North,506,619.59,4,2478.36,2025-02,February,1,968,1857117.28,High Value
12236,2025-08-23,Headphones,South,513,978.06,1,978.06,2025-08,August,3,965,1816558.56,High Value
12237,2025-05-27,Keyboard,Unknown,514,947.05,1,947.05,2025-05,May,2,1012,1807715.97,High Value
12238,2025-02-28,Laptop,South,502,383.83,5,1919.15,2025-02,February,1,961,1751464.56,High Value
12239,2025-04-30,Keyboard,South,512,985.39,1,985.39,2025-04,April,2,918,1696896.54,High Value
12240,2025-01-10,Keyboard,South,506,400.57,5,2002.85,2025-01,January,1,968,1857117.28,High Value
12241,2025-03-25,Headphones,West,516,626.63,3,1879.89,2025-03,March,1,985,1818375.7,High Value
12242,2025-03-02,Keyboard,Unknown,500,1051.21,5,5256.05,2025-03,March,1,948,1746598.65,High Value
12243,2025-06-23,Headphones,East,508,542.33,1,542.33,2025-06,June,2,950,1762563.94,High Value
12244,2025-03-31,Keyboard,Unknown,511,227.98,3,683.94,2025-03,March,1,929,1744998.21,High Value
12245,2025-06-14,Laptop,South,513,384.75,3,1154.25,2025-06,June,2,965,1816558.56,High Value
12246,2025-04-03,Smartwatch,South,500,411.32,2,822.64,2025-04,April,2,948,1746598.65,High Value
12247,2025-01-27,Smartwatch,South,511,51.54,1,51.54,2025-01,January,1,929,1744998.21,High Value
12248,2025-01-01,Laptop,Unknown,513,613.47,5,3067.35,2025-01,January,1,965,1816558.56,High Value
12249,2025-02-27,Monitor,North,515,437.25,5,2186.25,2025-02,February,1,963,1783010.34,High Value
12250,2025-05-01,Laptop,South,513,252.25,3,756.75,2025-05,May,2,965,1816558.56,High Value
12251,2025-07-10,Laptop,Unknown,517,273.63,3,820.89,2025-07,July,3,930,1758570.59,High Value
12252,2025-02-28,Headphones,North,501,474.99,3,1424.97,2025-02,February,1,948,1716692.5,High Value
12253,2025-07-28,Laptop,East,517,276.8,2,553.6,2025-07,July,3,930,1758570.59,High Value
12254,2025-08-03,Smartwatch,West,506,100.52,5,502.6,2025-08,August,3,968,1857117.28,High Value
12255,2025-08-01,Laptop,North,510,994.12,4,3976.48,2025-08,August,3,938,1816831.67,High Value
12256,2025-07-29,Headphones,South,500,1163.65,2,2327.3,2025-07,July,3,948,1746598.65,High Value
12257,2025-05-16,Headphones,Unknown,508,1135.79,3,3407.37,2025-05,May,2,950,1762563.94,High Value
12258,2025-01-25,Laptop,South,511,64.81,4,259.24,2025-01,January,1,929,1744998.21,High Value
12259,2025-10-20,Laptop,East,510,1068.6,3,3205.8,2025-10,October,4,938,1816831.67,High Value
12260,2025-01-08,Laptop,Unknown,520,577.64,3,1732.92,2025-01,January,1,883,1650524.72,High Value
12261,2025-10-08,Keyboard,North,503,688.25,3,2064.75,2025-10,October,4,930,1750977.1,High Value
12262,2025-02-05,Headphones,North,501,613.47,3,1840.41,2025-02,February,1,948,1716692.5,High Value
12263,2025-09-22,Smartwatch,North,516,613.47,1,613.47,2025-09,September,3,985,1818375.7,High Value
12264,2025-09-16,Laptop,North,504,519.37,5,2596.85,2025-09,September,3,974,1841907.46,High Value
12265,2025-10-01,Monitor,South,509,1023.4,5,5117.0,2025-10,October,4,995,1889373.52,High Value
12266,2025-07-12,Laptop,South,504,59.05,1,59.05,2025-07,July,3,974,1841907.46,High Value
12267,2025-03-28,Headphones,Unknown,508,867.27,2,1734.54,2025-03,March,1,950,1762563.94,High Value
12268,2025-05-21,Keyboard,South,508,550.32,3,1650.96,2025-05,May,2,950,1762563.94,High Value
12269,2025-10-19,Headphones,Unknown,503,1127.29,4,4509.16,2025-10,October,4,930,1750977.1,High Value
12270,2025-05-13,Smartwatch,East,503,1128.86,3,3386.58,2025-05,May,2,930,1750977.1,High Value
12271,2025-03-01,Monitor,Unknown,505,201.74,1,201.74,2025-03,March,1,958,1766477.7,High Value
12272,2025-05-01,Monitor,South,515,821.28,3,2463.84,2025-05,May,2,963,1783010.34,High Value
12273,2025-10-18,Laptop,East,511,354.86,5,1774.3,2025-10,October,4,929,1744998.21,High Value
12274,2025-03-02,Laptop,South,506,863.89,5,4319.45,2025-03,March,1,968,1857117.28,High Value
12275,2025-04-07,Smartwatch,North,513,421.95,3,1265.85,2025-04,April,2,965,1816558.56,High Value
12276,2025-05-21,Smartwatch,North,508,874.21,4,3496.84,2025-05,May,2,950,1762563.94,High Value
12277,2025-03-15,Keyboard,North,512,423.97,1,423.97,2025-03,March,1,918,1696896.54,High Value
12278,2025-01-21,Smartwatch,South,504,782.84,2,1565.68,2025-01,January,1,974,1841907.46,High Value
12279,2025-10-14,Laptop,South,517,379.28,3,1137.84,2025-10,October,4,930,1758570.59,High Value
12280,2025-04-02,Headphones,East,512,80.86,4,323.44,2025-04,April,2,918,1696896.54,High Value
12281,2025-06-25,Headphones,North,515,736.81,3,2210.43,2025-06,June,2,963,1783010.34,High Value
12282,2025-03-21,Keyboard,East,506,1030.96,1,1030.96,2025-03,March,1,968,1857117.28,High Value
12283,2025-04-02,Laptop,East,501,779.71,2,1559.42,2025-04,April,2,948,1716692.5,High Value
12284,2025-07-14,Smartwatch,West,505,387.56,3,1162.68,2025-07,July,3,958,1766477.7,High Value
12285,2025-03-26,Laptop,West,509,644.47,2,1288.94,2025-03,March,1,995,1889373.52,High Value
12286,2025-01-16,Headphones,West,512,730.14,5,3650.7,2025-01,January,1,918,1696896.54,High Value
12287,2025-09-16,Keyboard,West,516,162.59,5,812.95,2025-09,September,3,985,1818375.7,High Value
12288,2025-02-14,Monitor,North,504,500.46,2,1000.92,2025-02,February,1,974,1841907.46,High Value
12289,2025-02-02,Monitor,North,502,296.26,2,592.52,2025-02,February,1,961,1751464.56,High Value
12290,2025-04-24,Laptop,South,518,457.19,4,1828.76,2025-04,April,2,951,1711942.99,High Value
12291,2025-05-09,Monitor,North,508,76.52,5,382.6,2025-05,May,2,950,1762563.94,High Value
12292,2025-09-16,Smartwatch,East,503,613.47,2,1226.94,2025-09,September,3,930,1750977.1,High Value
12293,2025-03-02,Monitor,North,501,599.16,3,1797.48,2025-03,March,1,948,1716692.5,High Value
12294,2025-02-23,Headphones,North,509,1054.07,4,4216.28,2025-02,February,1,995,1889373.52,High Value
12295,2025-01-19,Laptop,North,503,668.66,1,668.66,2025-01,January,1,930,1750977.1,High Value
12296,2025-09-04,Keyboard,Unknown,508,557.06,2,1114.12,2025-09,September,3,950,1762563.94,High Value
12297,2025-03-22,Laptop,Unknown,502,809.19,5,4045.95,2025-03,March,1,961,1751464.56,High Value
12298,2025-08-29,Headphones,East,515,444.65,3,1333.95,2025-08,August,3,963,1783010.34,High Value
12299,2025-01-17,Laptop,South,502,350.28,2,700.56,2025-01,January,1,961,1751464.56,High Value
12300,2025-06-29,Keyboard,East,503,205.88,5,1029.4,2025-06,June,2,930,1750977.1,High Value
12301,2025-03-17,Keyboard,East,508,409.74,2,819.48,2025-03,March,1,950,1762563.94,High Value
12302,2025-05-16,Laptop,South,513,1150.33,3,3450.99,2025-05,May,2,965,1816558.56,High Value
12303,2025-10-17,Keyboard,Unknown,504,1154.46,1,1154.46,2025-10,October,4,974,1841907.46,High Value
12304,2025-07-21,Monitor,East,519,667.91,2,1335.82,2025-07,July,3,968,1801348.14,High Value
12305,2025-06-24,Keyboard,North,501,1023.35,2,2046.7,2025-06,June,2,948,1716692.5,High Value
12306,2025-07-16,Laptop,Unknown,506,201.72,3,605.16,2025-07,July,3,968,1857117.28,High Value
12307,2025-10-06,Laptop,West,510,688.49,1,688.49,2025-10,October,4,938,1816831.67,High Value
12308,2025-05-19,Headphones,South,513,875.55,4,3502.2,2025-05,May,2,965,1816558.56,High Value
12309,2025-01-16,Headphones,North,503,1115.24,5,5576.2,2025-01,January,1,930,1750977.1,High Value
12310,2025-10-16,Monitor,South,513,306.62,3,919.86,2025-10,October,4,965,1816558.56,High Value
12311,2025-02-12,Headphones,North,520,376.85,3,1130.55,2025-02,February,1,883,1650524.72,High Value
12312,2025-10-05,Smartwatch,East,506,1015.84,4,4063.36,2025-10,October,4,968,1857117.28,High Value
12313,2025-10-18,Smartwatch,Unknown,518,801.96,5,4009.8,2025-10,October,4,951,1711942.99,High Value
12314,2025-04-19,Laptop,South,502,107.02,4,428.08,2025-04,April,2,961,1751464.56,High Value
12315,2025-01-26,Keyboard,North,503,769.03,5,3845.15,2025-01,January,1,930,1750977.1,High Value
12316,2025-03-15,Smartwatch,South,515,179.28,1,179.28,2025-03,March,1,963,1783010.34,High Value
12317,2025-03-05,Monitor,North,506,338.71,4,1354.84,2025-03,March,1,968,1857117.28,High Value
12318,2025-08-13,Monitor,Unknown,514,897.91,3,2693.73,2025-08,August,3,1012,1807715.97,High Value
12319,2025-06-26,Headphones,North,510,1029.23,4,4116.92,2025-06,June,2,938,1816831.67,High Value
12320,2025-04-01,Laptop,East,514,972.47,3,2917.41,2025-04,April,2,1012,1807715.97,High Value
12321,2025-01-09,Smartwatch,North,506,384.7,4,1538.8,2025-01,January,1,968,1857117.28,High Value
12322,2025-10-16,Headphones,North,505,410.52,3,1231.56,2025-10,October,4,958,1766477.7,High Value
12323,2025-10-14,Laptop,Unknown,505,193.66,4,774.64,2025-10,October,4,958,1766477.7,High Value
12324,2025-03-12,Keyboard,North,517,367.96,3,1103.88,2025-03,March,1,930,1758570.59,High Value
12325,2025-08-23,Smartwatch,Unknown,504,164.0,3,492.0,2025-08,August,3,974,1841907.46,High Value
12326,2025-07-03,Headphones,North,503,597.27,3,1791.81,2025-07,July,3,930,1750977.1,High Value
12327,2025-06-22,Smartwatch,South,502,670.84,1,670.84,2025-06,June,2,961,1751464.56,High Value
12328,2025-01-28,Keyboard,North,515,1182.18,2,2364.36,2025-01,January,1,963,1783010.34,High Value
12329,2025-08-21,Headphones,North,508,110.48,1,110.48,2025-08,August,3,950,1762563.94,High Value
12330,2025-07-14,Laptop,East,506,613.47,3,1840.41,2025-07,July,3,968,1857117.28,High Value
12331,2025-10-13,Laptop,West,512,739.89,2,1479.78,2025-10,October,4,918,1696896.54,High Value
12332,2025-01-13,Laptop,South,502,52.83,1,52.83,2025-01,January,1,961,1751464.56,High Value
12333,2025-06-21,Laptop,South,510,637.72,2,1275.44,2025-06,June,2,938,1816831.67,High Value
12334,2025-07-03,Laptop,North,512,842.66,1,842.66,2025-07,July,3,918,1696896.54,High Value
12335,2025-08-27,Keyboard,West,508,1094.42,3,3283.26,2025-08,August,3,950,1762563.94,High Value
12336,2025-03-03,Monitor,East,516,1108.3,1,1108.3,2025-03,March,1,985,1818375.7,High Value
12337,2025-02-19,Headphones,Unknown,518,112.74,3,338.22,2025-02,February,1,951,1711942.99,High Value
12338,2025-03-10,Headphones,Unknown,501,955.19,3,2865.57,2025-03,March,1,948,1716692.5,High Value
12339,2025-01-08,Laptop,North,514,650.46,1,650.46,2025-01,January,1,1012,1807715.97,High Value
12340,2025-06-14,Laptop,East,508,613.47,2,1226.94,2025-06,June,2,950,1762563.94,High Value
12341,2025-06-21,Laptop,North,511,285.22,2,570.44,2025-06,June,2,929,1744998.21,High Value
12342,2025-02-21,Headphones,West,517,370.92,1,370.92,2025-02,February,1,930,1758570.59,High Value
12343,2025-03-08,Monitor,North,517,962.02,2,1924.04,2025-03,March,1,930,1758570.59,High Value
12344,2025-06-09,Smartwatch,South,519,943.69,3,2831.07,2025-06,June,2,968,1801348.14,High Value
12345,2025-04-06,Keyboard,West,515,1044.35,3,3133.05,2025-04,April,2,963,1783010.34,High Value
12346,2025-02-02,Headphones,South,507,98.58,2,197.16,2025-02,February,1,925,1702254.36,High Value
12347,2025-05-13,Monitor,South,515,167.81,4,671.24,2025-05,May,2,963,1783010.34,High Value
