order_id,order_date,product,region,customer_id,price,quantity
10343,2025-04-05,Monitor,West,503,232.01081515795636,5.0
10344,2025-08-09,Smartwatch,East,511,978.5579336455604,1.0
10345,2025-06-12,Headphones,West,502,1182.3725695520611,4.0
10346,2025-08-15,Smartwatch,,501,143.49455669959264,
10347,2025-05-30,Keyboard,north,517,129.0107767819991,3.0
10348,2025-09-28,laptop,SOUth,509,707.2098828619871,1.0
10349,2025-09-20,Monitor,north,512,241.01743682926056,1.0
10350,2025-05-08,Headphones,north,501,1141.8421240988473,4.0
10351,2025-10-20,Monitor,north,512,1155.6734797088234,4.0
10352,2025-10-11,laptop,West,507,994.4922605795142,1.0
10353,2025-07-26,Monitor,,511,1024.7670121573794,3.0
10354,2025-09-28,Smartwatch,East,506,506.5221610427791,3.0
10355,2025-09-29,laptop,,500,904.4099089525686,4.0
10356,2025-07-10,HEADPHONES,North,505,481.79170207799393,2.0
10357,2025-04-04,Headphones,East,514,1171.2075407882678,4.0
10358,2025-01-20,Smartwatch,,513,69.48545943234583,4.0
10359,2025-09-02,Monitor,North,517,167.1226729969021,2.0
10360,2025-03-09,Keyboard,SOUth,508,906.1781449997299,2.0
10361,2025-10-10,Headphones,West,501,254.33532963593592,5.0
10362,2025-03-11,HEADPHONES,East,518,140.28895595889145,5.0
10363,2025-03-23,Headphones,North,514,77.82284097065114,1.0
10364,2025-09-24,Laptop,East,511,542.3969558553251,1.0
10365,2025-02-13,Headphones,West,508,523.2612812393992,3.0
10366,2025-07-19,HEADPHONES,North,502,74.47538167176245,3.0
10367,2025-07-14,HEADPHONES,North,520,,5.0
10368,2025-06-16,Smartwatch,,503,1076.3506524594561,4.0
10369,2025-02-27,Smartwatch,North,505,410.8232698023437,3.0
10370,2025-04-16,Smartwatch,North,511,655.7624884071604,1.0
10371,2025-08-01,Smartwatch,north,520,341.6517034376392,2.0
10372,2025-06-14,Laptop,SOUth,503,512.7725009679509,
10373,2025-01-09,Smartwatch,West,504,1194.6448323236896,3.0
10374,2025-07-27,Monitor,north,516,492.9204346109766,3.0
10375,2025-07-01,Laptop,north,506,780.9635791850098,2.0
10376,2025-06-10,Laptop,,500,,1.0
10377,2025-03-10,Smartwatch,West,510,317.58740138213926,
10378,2025-08-28,Laptop,East,502,727.8528832772341,2.0
10379,2025-09-21,Headphones,SOUth,511,899.7928695955667,4.0
10380,2025-09-02,Laptop,north,515,,3.0
10381,2025-08-29,laptop,SOUth,506,1007.8510981478244,5.0
10382,2025-03-24,Laptop,South,500,602.435444253058,3.0
10383,2025-03-27,Headphones,,503,490.63105670583667,5.0
10384,2025-04-18,laptop,North,511,574.0503591610212,5.0
10385,2025-02-13,Keyboard,SOUth,520,349.41655512635697,5.0
10386,2025-02-08,laptop,West,518,850.8231359701109,2.0
10387,2025-06-14,HEADPHONES,South,517,922.0824705993629,4.0
10388,2025-06-07,Keyboard,East,517,425.69805394480665,4.0
10389,2025-07-20,Headphones,South,510,941.498824796777,2.0
10390,2025-02-01,Monitor,West,506,,3.0
10391,2025-07-01,Laptop,north,504,,5.0
10392,2025-09-26,Headphones,East,511,210.90872830377455,5.0
10393,2025-09-05,Smartwatch,West,519,,5.0
10394,2025-04-21,Monitor,North,511,651.0011461268041,2.0
10395,2025-03-23,Keyboard,SOUth,515,688.4275407822023,3.0
10396,2025-10-12,laptop,West,502,724.5404748081982,2.0
10397,2025-04-20,Keyboard,South,513,1057.3041193780168,
10398,2025-05-21,Keyboard,South,509,941.4644736918119,5.0
10399,2025-10-28,laptop,north,512,952.8974796893111,2.0
10400,2025-07-09,Keyboard,West,510,454.7908974954757,4.0
10401,2025-04-27,Headphones,north,510,1036.9119655094537,1.0
10402,2025-09-28,Laptop,North,506,125.24505611167035,5.0
10403,2025-03-25,laptop,South,517,676.911519643648,3.0
10404,2025-08-24,Monitor,North,510,925.1765404584654,4.0
10405,2025-02-19,laptop,South,505,608.0634862749035,5.0
10406,2025-07-09,Headphones,South,518,315.23291093813583,5.0
10407,2025-09-20,Laptop,North,500,402.4577236957485,2.0
10408,2025-07-25,HEADPHONES,West,503,318.1362052424343,3.0
10409,2025-07-02,Laptop,North,510,447.68985038583276,1.0
10410,2025-04-19,Keyboard,South,520,573.3065063500337,2.0
10411,2025-03-29,Smartwatch,SOUth,504,,1.0
10412,2025-09-04,HEADPHONES,SOUth,500,214.09334017751388,4.0
10413,2025-02-10,Smartwatch,West,504,1022.216769089498,1.0
10414,2025-06-24,laptop,East,500,739.3176497633141,1.0
10415,2025-07-06,HEADPHONES,north,510,211.69729711528439,1.0
10416,2025-01-07,Headphones,East,503,,3.0
10417,2025-01-27,Laptop,SOUth,519,324.6200047690364,2.0
10418,2025-04-26,HEADPHONES,,519,1135.0019438679174,3.0
10419,2025-03-21,Monitor,,511,371.3351614829084,2.0
10420,2025-05-27,Keyboard,north,508,740.4326594605774,
10421,2025-02-28,Keyboard,North,508,851.599239721898,5.0
10422,2025-09-25,Smartwatch,north,507,726.6717869266357,
10423,2025-05-31,laptop,West,506,145.33841340151093,5.0
10424,2025-08-18,Headphones,North,517,63.36585331476806,4.0
10425,2025-01-14,Smartwatch,West,517,76.17135107810222,5.0
10426,2025-06-16,HEADPHONES,South,517,324.542591407929,4.0
10427,2025-09-21,Headphones,,512,997.9836404332403,3.0
10428,2025-07-04,laptop,north,513,872.5166779863385,1.0
10429,2025-10-23,Headphones,North,500,275.5014235351955,5.0
10430,2025-04-04,Keyboard,SOUth,500,310.02764989191115,3.0
10431,2025-10-08,HEADPHONES,West,502,818.9307967902729,1.0
10432,2025-10-02,Laptop,north,518,53.55031622946023,3.0
10433,2025-08-04,Monitor,East,515,604.8186584337967,3.0
10434,2025-03-16,Smartwatch,SOUth,509,225.90572729269238,5.0
10435,2025-07-18,Laptop,East,516,116.45904646944355,1.0
10436,2025-05-02,Smartwatch,,513,55.870331115722124,2.0
10437,2025-02-18,HEADPHONES,North,505,,3.0
10438,2025-07-29,HEADPHONES,,503,475.2481010806766,5.0
10439,2025-10-12,Monitor,SOUth,518,721.1488339479414,1.0
10440,2025-04-04,Headphones,East,513,,3.0
10441,2025-04-11,Laptop,East,519,922.8915634798482,2.0
10442,2025-05-11,Headphones,East,514,441.4175887424205,4.0
10443,2025-10-20,Headphones,,516,1159.7698887784472,4.0
10444,2025-10-07,HEADPHONES,East,513,791.7175395566845,
10445,2025-10-05,HEADPHONES,,517,156.81368247668485,3.0
10446,2025-10-01,HEADPHONES,north,509,1092.8544428908444,4.0
10447,2025-07-05,laptop,East,500,285.9739531153404,1.0
10448,2025-10-26,Keyboard,South,516,840.2447951468888,2.0
10449,2025-03-20,HEADPHONES,South,506,900.6680400650002,5.0
10450,2025-06-29,Headphones,north,510,418.5866299444586,5.0
10451,2025-02-27,Keyboard,South,509,737.3340458338969,
10452,2025-10-24,Laptop,East,505,435.0921529577414,1.0
10453,2025-05-28,HEADPHONES,South,517,602.2827711871679,5.0
10454,2025-02-04,Headphones,SOUth,519,588.1945434651797,2.0
10455,2025-03-16,Keyboard,South,519,189.38322277869557,4.0
10456,2025-04-04,laptop,East,504,273.4955405432228,1.0
10457,2025-08-22,Headphones,north,509,,3.0
10458,2025-04-06,Keyboard,SOUth,501,,3.0
10459,2025-10-06,Laptop,north,506,,1.0
10460,2025-06-29,HEADPHONES,north,516,468.30211499873894,4.0
10461,2025-06-05,Headphones,East,515,148.7696617748022,4.0
10462,2025-06-30,Laptop,North,519,1172.3582846620582,1.0
10463,2025-04-04,Monitor,SOUth,503,78.15449899525782,5.0
10464,2025-08-09,Headphones,North,504,864.4004354283468,2.0
10465,2025-09-22,HEADPHONES,SOUth,501,213.1720049189682,4.0
10466,2025-08-16,Monitor,North,513,140.78328036261672,2.0
10467,2025-02-16,Monitor,East,500,614.5746992596918,5.0
10468,2025-01-17,Laptop,SOUth,520,1072.8525831778202,3.0
10469,2025-07-28,Smartwatch,SOUth,507,413.8382690980706,5.0
10470,2025-10-27,Smartwatch,East,504,600.035632842381,3.0
10471,2025-08-10,Keyboard,north,517,1174.2419724501142,5.0
10472,2025-02-28,laptop,,507,749.8611466707565,5.0
10473,2025-02-06,Keyboard,SOUth,501,505.9153637149328,
10474,2025-08-29,Headphones,North,513,459.3763124103166,5.0
10475,2025-03-09,Smartwatch,North,513,1030.9156103389312,3.0
10476,2025-05-07,laptop,SOUth,507,972.8116173921774,3.0
10477,2025-03-09,Keyboard,East,511,429.8480745430896,5.0
10478,2025-05-28,Keyboard,West,512,98.81943721223217,3.0
10479,2025-02-25,Headphones,,503,494.279794556979,5.0
10480,2025-07-18,Monitor,West,500,902.8702685002329,5.0
10481,2025-08-11,Laptop,South,511,706.4273177135633,3.0
10482,2025-07-04,Laptop,,519,769.0840530804069,2.0
10483,2025-02-06,HEADPHONES,north,510,62.84645857675413,1.0
10484,2025-10-21,laptop,north,511,776.5404768536856,4.0
10485,2025-04-13,Smartwatch,South,510,229.94707850854346,4.0
10486,2025-02-21,Laptop,West,504,878.1441839193832,
10487,2025-03-30,HEADPHONES,West,508,540.5520026266406,3.0
10488,2025-01-10,laptop,West,518,796.8801812128354,3.0
10489,2025-01-07,Monitor,north,502,1027.953231972634,1.0
10490,2025-02-19,Keyboard,East,508,538.531209263934,
10491,2025-01-31,Smartwatch,north,504,1111.3564523751756,4.0
10492,2025-04-15,Monitor,SOUth,520,435.0845587394869,5.0
10493,2025-07-08,Smartwatch,north,514,131.0552810429909,5.0
10494,2025-04-20,Laptop,SOUth,509,231.67713376770823,3.0
10495,2025-09-25,Smartwatch,North,508,458.9989865352856,1.0
10496,2025-09-29,Keyboard,SOUth,502,1123.2526087675394,1.0
10497,2025-06-25,HEADPHONES,north,504,921.4904860162908,5.0
10498,2025-01-29,Smartwatch,East,502,588.0598290229233,2.0
10499,2025-05-22,Keyboard,West,514,278.9258880377968,1.0
10500,2025-03-10,Smartwatch,,511,905.3519213201585,1.0
10501,2025-06-18,laptop,north,518,853.6325217072533,4.0
10502,2025-01-16,Headphones,,515,451.3472409854646,2.0
10503,2025-01-28,Monitor,South,505,1169.6409522739643,5.0
10504,2025-05-08,Monitor,SOUth,508,,5.0
10505,2025-06-15,laptop,North,509,567.9756475770669,3.0
10506,2025-02-15,HEADPHONES,East,510,546.3227054506217,2.0
10507,2025-09-27,HEADPHONES,West,518,153.4100279784347,2.0
10508,2025-02-21,HEADPHONES,SOUth,502,685.833788078874,2.0
10509,2025-05-26,Monitor,West,503,,1.0
10510,2025-01-03,HEADPHONES,South,503,199.52542438850878,4.0
10511,2025-02-16,Headphones,South,505,236.20633951469057,4.0
10512,2025-03-26,Monitor,North,514,,3.0
10513,2025-03-06,HEADPHONES,north,511,1062.6147132310216,2.0
10514,2025-06-08,Monitor,north,513,,2.0
10515,2025-02-19,Monitor,north,500,872.2425237234488,5.0
10516,2025-01-30,laptop,East,505,106.75166832460233,1.0
10517,2025-01-14,Keyboard,,520,424.0697352061805,3.0
10518,2025-03-27,laptop,,500,638.2735397390926,5.0
10519,2025-09-01,laptop,,519,455.46275552413096,5.0
10520,2025-01-15,laptop,north,507,136.16071856747828,3.0
10521,2025-04-27,HEADPHONES,,514,1148.7497317904467,1.0
10522,2025-02-02,HEADPHONES,West,509,324.87472446283294,1.0
10523,2025-05-31,HEADPHONES,South,510,199.83536498902757,3.0
10524,2025-08-18,Keyboard,East,513,473.8832380441569,5.0
10525,2025-03-16,laptop,South,513,223.09291089505916,1.0
10526,2025-04-15,laptop,West,503,154.2148228525734,4.0
10527,2025-08-05,Headphones,North,509,,1.0
10528,2025-04-29,HEADPHONES,South,502,580.7140648355439,4.0
10529,2025-01-17,HEADPHONES,West,516,,3.0
10530,2025-03-24,Keyboard,north,512,305.37298779814444,2.0
10531,2025-05-21,Smartwatch,SOUth,511,,1.0
10532,2025-06-25,Headphones,South,508,545.6238062344516,5.0
10533,2025-01-21,laptop,SOUth,500,968.851581326004,4.0
10534,2025-03-15,HEADPHONES,East,504,,5.0
10535,2025-03-18,Keyboard,SOUth,518,1080.8785194226757,4.0
10536,2025-05-04,Monitor,East,504,808.76335393303,
10537,2025-07-05,HEADPHONES,north,512,286.2500931712735,2.0
10538,2025-07-04,laptop,,512,737.7971506830231,4.0
10539,2025-07-05,Laptop,East,509,487.71972597531715,4.0
10540,2025-10-23,laptop,SOUth,520,534.827450231236,1.0
10541,2025-08-26,HEADPHONES,SOUth,508,581.5912831593179,3.0
10542,2025-09-10,Keyboard,East,502,1059.3616763114849,5.0
10543,2025-08-05,Laptop,North,509,,2.0
10544,2025-05-22,Smartwatch,South,520,992.0611820556067,5.0
10545,2025-08-25,HEADPHONES,East,514,400.5177978047493,4.0
10546,2025-04-19,Headphones,West,514,503.0446385894014,2.0
10547,2025-05-07,Laptop,South,514,856.2131112778382,4.0
10548,2025-05-11,Keyboard,,514,488.70476299581765,
10549,2025-04-29,Smartwatch,South,520,546.1534557345369,5.0
10550,2025-06-29,HEADPHONES,East,509,100.12901615031168,4.0
10551,2025-07-09,Laptop,West,509,537.082489846862,4.0
10552,2025-03-04,Smartwatch,West,520,717.457931190002,5.0
10553,2025-07-17,Keyboard,SOUth,506,104.19301674584365,2.0
10554,2025-04-07,HEADPHONES,West,517,255.76299524632992,2.0
10555,2025-08-31,Keyboard,SOUth,515,1036.2282753031602,1.0
10556,2025-08-20,Keyboard,North,513,244.42138167075422,2.0
10557,2025-02-20,Keyboard,East,509,1100.110193482015,2.0
10558,2025-07-17,Monitor,North,511,851.7824567520477,2.0
10559,2025-07-24,Laptop,West,504,,3.0
10560,2025-02-05,laptop,West,512,,
10561,2025-01-05,Keyboard,South,513,806.1687336488151,1.0
10562,2025-09-17,HEADPHONES,North,512,98.45610028373511,5.0
10563,2025-04-07,Laptop,North,510,764.2829458502828,2.0
10564,2025-08-26,Headphones,,507,286.63443528579273,
10565,2025-10-25,Smartwatch,,513,,1.0
10566,2025-02-22,Headphones,East,517,776.865399356043,3.0
10567,2025-08-20,Keyboard,,504,,2.0
10568,2025-05-24,Smartwatch,,503,678.4632578812746,4.0
10569,2025-10-21,Headphones,South,519,865.9415555662723,2.0
10570,2025-01-30,Headphones,West,512,516.1139088510192,4.0
10571,2025-02-08,Monitor,SOUth,510,439.33579725280396,2.0
10572,2025-07-23,Laptop,north,516,455.09953784119455,5.0
10573,2025-02-16,Monitor,SOUth,506,329.6193815069162,3.0
10574,2025-07-04,Headphones,north,516,566.3715696056252,3.0
10575,2025-04-02,laptop,north,508,1090.0865699181497,2.0
10576,2025-03-22,HEADPHONES,South,515,243.2434293700327,3.0
10577,2025-09-14,HEADPHONES,South,502,289.27997071518,1.0
10578,2025-05-18,Laptop,SOUth,514,718.1884257118633,5.0
10579,2025-08-06,Monitor,North,505,1153.4883788142479,5.0
10580,2025-05-10,Smartwatch,West,517,624.9243566406942,1.0
10581,2025-04-25,laptop,,511,152.77083484789145,3.0
10582,2025-08-15,Keyboard,north,515,570.4373881531887,3.0
10583,2025-02-09,Laptop,South,518,217.22558175247516,3.0
10584,2025-07-08,HEADPHONES,South,500,1179.9472301293345,1.0
10585,2025-01-02,laptop,,515,544.891843718805,4.0
10586,2025-02-20,HEADPHONES,north,507,245.27375523857268,5.0
10587,2025-09-17,Smartwatch,SOUth,511,1065.2867232529377,3.0
10588,2025-09-12,Smartwatch,West,503,536.7534207484789,1.0
10589,2025-03-28,Smartwatch,north,513,226.94334079927282,1.0
10590,2025-06-10,laptop,West,514,333.8910490853256,2.0
10591,2025-07-15,Smartwatch,SOUth,502,473.12863208841156,5.0
10592,2025-01-20,HEADPHONES,,504,477.9946239800587,2.0
10593,2025-09-16,laptop,West,503,,1.0
10594,2025-01-26,HEADPHONES,SOUth,504,310.5367581096965,5.0
10595,2025-07-28,laptop,,505,839.0222565069857,5.0
10596,2025-07-01,Laptop,East,509,217.17725528810465,5.0
10597,2025-01-18,Keyboard,,508,1149.0981242410987,5.0
10598,2025-04-04,laptop,north,513,510.54076897267754,3.0
10599,2025-06-20,Keyboard,East,510,372.7906534339846,4.0
10600,2025-08-16,Smartwatch,West,520,838.0981940165096,3.0
10601,2025-07-19,laptop,north,507,454.99890470471007,3.0
10602,2025-04-16,Headphones,East,504,939.6115524413373,
10603,2025-06-04,Keyboard,north,507,317.5694223510253,5.0
10604,2025-05-01,HEADPHONES,South,509,1095.189151703118,1.0
10605,2025-01-08,Smartwatch,West,518,1067.4506964615503,1.0
10606,2025-09-28,Keyboard,north,510,344.34144180092335,2.0
10607,2025-10-16,Smartwatch,West,518,438.35735831799906,4.0
10608,2025-03-11,Keyboard,East,510,57.88964444875911,3.0
10609,2025-01-14,laptop,North,512,869.745241481694,3.0
10610,2025-06-16,Monitor,North,504,,3.0
10611,2025-01-26,Headphones,SOUth,500,727.218896849821,1.0
10612,2025-02-04,Keyboard,north,512,352.4454001285284,2.0
10613,2025-08-10,Headphones,SOUth,505,1062.6434964556906,4.0
10614,2025-07-17,HEADPHONES,North,514,,4.0
10615,2025-10-08,HEADPHONES,East,501,165.9313065916324,4.0
10616,2025-08-04,Laptop,north,517,287.5134502888388,2.0
10617,2025-02-02,Laptop,East,502,422.9261956132548,4.0
10618,2025-05-12,Keyboard,SOUth,501,,5.0
10619,2025-10-11,Laptop,South,516,,1.0
10620,2025-06-04,Laptop,South,503,579.0240540214515,1.0
10621,2025-04-10,Laptop,East,501,942.7007691988248,5.0
10622,2025-03-12,laptop,north,500,533.8173262777534,4.0
10623,2025-05-18,Headphones,,509,,5.0
10624,2025-05-03,laptop,West,511,977.2474210519224,1.0
10625,2025-02-15,Keyboard,,500,489.79187302275704,1.0
10626,2025-09-26,Laptop,north,516,176.35414206449087,3.0
10627,2025-07-29,HEADPHONES,North,504,744.6894476648681,5.0
10628,2025-02-10,Laptop,South,502,1149.2349914655363,2.0
10629,2025-01-20,Keyboard,South,504,110.84767322911092,2.0
10630,2025-05-22,laptop,north,500,329.8119904275377,4.0
10631,2025-06-29,HEADPHONES,north,510,490.9992061711907,4.0
10632,2025-05-28,Monitor,East,508,793.1702411274485,1.0
10633,2025-09-11,Keyboard,SOUth,518,252.7821544181992,5.0
10634,2025-04-07,laptop,SOUth,501,305.06845356732003,2.0
10635,2025-03-16,Headphones,West,511,542.8892440949303,2.0
10636,2025-01-09,Monitor,,502,1128.5498249558786,2.0
10637,2025-05-12,Keyboard,East,518,469.64690287592555,
10638,2025-06-17,Headphones,South,508,744.1071110007634,5.0
10639,2025-08-12,HEADPHONES,north,502,995.1903061091849,4.0
10640,2025-08-31,Monitor,North,501,,
10641,2025-06-13,HEADPHONES,South,509,997.0565134451848,3.0
10642,2025-03-24,Keyboard,SOUth,520,649.9549266666527,2.0
10643,2025-09-13,Laptop,South,520,677.3526013493534,1.0
10644,2025-06-17,HEADPHONES,West,505,545.0536808173933,5.0
10645,2025-04-17,Monitor,North,514,1056.154254580465,4.0
10646,2025-05-29,laptop,,515,361.08852153559366,5.0
10647,2025-05-03,HEADPHONES,,506,872.1541333075153,3.0
10648,2025-08-10,Laptop,north,520,299.8036408843267,
10649,2025-01-10,Laptop,North,512,876.7824778752838,5.0
10650,2025-08-18,Monitor,SOUth,507,984.303517441983,5.0
10651,2025-03-13,Keyboard,SOUth,509,,5.0
10652,2025-06-06,laptop,East,516,173.04064036137805,3.0
10653,2025-03-13,Monitor,North,507,451.31694774754504,5.0
10654,2025-06-17,Keyboard,South,510,841.1967937987355,5.0
10655,2025-05-13,HEADPHONES,West,516,872.7978308005692,1.0
10656,2025-01-25,laptop,North,519,208.21094169614688,1.0
10657,2025-08-06,laptop,West,503,718.575385872824,4.0
10658,2025-04-03,HEADPHONES,north,514,856.927146270176,5.0
10659,2025-08-30,HEADPHONES,South,506,706.1561844272701,4.0
10660,2025-04-29,Headphones,SOUth,509,1019.2412447440997,4.0
10661,2025-06-05,HEADPHONES,East,507,113.46282388393443,
10662,2025-05-18,Keyboard,East,513,967.5703236491066,3.0
10663,2025-09-08,Headphones,East,504,841.3950973954221,5.0
10664,2025-07-16,Smartwatch,East,512,674.8990551097701,2.0
10665,2025-06-29,Headphones,North,511,99.35901991949719,3.0
10666,2025-08-31,Monitor,East,504,59.55198278751817,2.0
10667,2025-07-14,Monitor,South,504,512.2210499721365,1.0
10668,2025-08-22,Keyboard,SOUth,504,554.3605326689942,4.0
10669,2025-10-11,laptop,South,502,733.0932541944626,4.0
10670,2025-01-14,laptop,,508,906.9915456963303,3.0
10671,2025-05-10,Monitor,SOUth,509,873.9074499568735,5.0
10672,2025-03-02,Laptop,East,512,208.20677747386105,5.0
10673,2025-07-05,Smartwatch,South,513,674.9579207912103,4.0
10674,2025-05-13,HEADPHONES,East,514,182.6856178024589,
10675,2025-05-07,Monitor,north,500,,5.0
10676,2025-02-26,laptop,,500,1173.394434465463,3.0
10677,2025-04-07,Laptop,North,519,582.7904070946772,5.0
10678,2025-05-27,laptop,SOUth,502,533.9360061763077,4.0
10679,2025-07-31,Smartwatch,,500,1154.1508047281388,3.0
10680,2025-01-10,laptop,North,508,798.7667421886608,3.0
10681,2025-03-13,Smartwatch,South,515,575.2904891969115,3.0
10682,2025-10-09,Monitor,SOUth,507,493.5093349826031,3.0
10683,2025-06-14,Headphones,West,506,1134.1369507604606,2.0
10684,2025-09-22,laptop,,507,1110.4792907352594,2.0
10685,2025-06-14,HEADPHONES,North,512,643.0767189026893,4.0
10686,2025-04-26,laptop,north,517,1195.7268149955282,5.0
10687,2025-09-03,Keyboard,north,515,878.5978267008485,4.0
10688,2025-09-15,laptop,,501,,3.0
10689,2025-05-16,laptop,North,513,404.7349191878646,5.0
10690,2025-02-15,Headphones,SOUth,507,527.256891841248,1.0
10691,2025-07-07,Laptop,South,501,706.2550011377617,4.0
10692,2025-09-25,Headphones,East,510,553.5113357810366,2.0
10693,2025-09-20,Smartwatch,West,507,1167.557089627512,1.0
10694,2025-07-24,Headphones,North,513,490.28410312011556,1.0
10695,2025-05-09,Headphones,East,505,398.3924553385383,4.0
10696,2025-04-21,Headphones,East,513,624.4942185712761,2.0
10697,2025-07-02,laptop,,510,975.8739569572323,2.0
10698,2025-08-23,Laptop,West,513,68.44530422210244,4.0
10699,2025-07-18,Keyboard,SOUth,515,437.4443348301204,3.0
10700,2025-09-10,Laptop,north,519,492.08858550761545,2.0
10701,2025-04-15,Headphones,north,507,68.33210974865005,
10702,2025-02-17,Monitor,South,507,389.76264665767513,2.0
10703,2025-02-13,Headphones,West,512,363.90433512010236,4.0
10704,2025-09-25,Smartwatch,West,514,,4.0
10705,2025-01-20,laptop,,520,196.7491750820999,2.0
10706,2025-06-29,laptop,East,510,1164.553943275694,2.0
10707,2025-03-28,Smartwatch,north,509,645.606745221254,3.0
10708,2025-06-22,Headphones,East,509,1042.5000667254399,5.0
10709,2025-06-12,HEADPHONES,north,505,643.8122153306831,4.0
10710,2025-04-15,laptop,SOUth,511,,4.0
10711,2025-05-09,laptop,East,508,622.4222734916561,3.0
10712,2025-08-02,Headphones,South,507,132.009260295692,4.0
10713,2025-03-11,Headphones,,507,935.8773277209889,2.0
10714,2025-01-04,laptop,West,518,732.7023584005051,5.0
10715,2025-06-07,Laptop,West,509,933.9841718975986,5.0
10716,2025-10-22,Keyboard,East,506,610.021037784315,4.0
10717,2025-10-17,Smartwatch,SOUth,507,190.3992943918533,4.0
10718,2025-05-17,Monitor,,520,77.49885637553639,2.0
10719,2025-09-06,Monitor,North,505,258.42865915097826,1.0
10720,2025-05-24,Keyboard,North,504,838.5251778023061,4.0
10721,2025-07-06,Monitor,West,517,758.0425234794193,4.0
10722,2025-02-04,Monitor,,505,132.7104834465526,3.0
10723,2025-01-09,HEADPHONES,North,507,801.321630859182,5.0
10724,2025-04-02,Keyboard,East,514,254.7586718256687,
10725,2025-02-05,Laptop,South,516,,1.0
10726,2025-07-10,Monitor,,519,258.1020948785507,3.0
10727,2025-10-10,Keyboard,SOUth,512,231.80550035375302,3.0
10728,2025-04-29,Laptop,,518,309.42882021717827,
10729,2025-05-15,laptop,SOUth,515,707.0705815959361,3.0
10730,2025-02-06,Monitor,East,502,556.8600666979469,2.0
10731,2025-05-10,Laptop,West,516,875.1367780795814,3.0
10732,2025-05-06,HEADPHONES,north,516,241.0845485583965,4.0
10733,2025-09-17,Headphones,East,501,1157.0712373583522,1.0
10734,2025-03-24,HEADPHONES,East,518,,4.0
10735,2025-05-02,Headphones,West,517,957.4664125517066,1.0
10736,2025-03-19,HEADPHONES,north,504,823.5243629818368,4.0
10737,2025-02-07,Laptop,SOUth,509,1139.5648745831013,1.0
10738,2025-04-23,Keyboard,SOUth,517,590.799372316331,1.0
10739,2025-02-27,Smartwatch,West,505,290.7741708154608,
10740,2025-01-28,Monitor,South,516,627.8062078851426,3.0
10741,2025-04-03,Keyboard,East,511,467.80461112288276,5.0
10742,2025-06-03,HEADPHONES,East,516,,1.0
10743,2025-02-07,HEADPHONES,,515,329.6701480656316,1.0
10744,2025-04-08,laptop,SOUth,520,61.786938913126136,2.0
10745,2025-04-20,Monitor,East,515,432.9414982848827,3.0
10746,2025-07-09,laptop,North,511,951.0633373915698,2.0
10747,2025-10-08,Headphones,,511,429.5281708377852,1.0
10748,2025-03-16,Laptop,West,515,495.95384051786766,1.0
10749,2025-05-11,Keyboard,,500,951.5499546706003,4.0
10750,2025-03-24,Headphones,East,519,136.5179153670315,4.0
10751,2025-03-13,laptop,North,500,1010.4277451944866,3.0
10752,2025-07-18,Monitor,,507,634.275558857058,1.0
10753,2025-04-17,Keyboard,South,514,1051.793608427247,
10754,2025-09-22,Headphones,North,518,626.3570244247787,4.0
10755,2025-05-03,Smartwatch,East,520,,2.0
10756,2025-04-09,Headphones,SOUth,509,422.5122192722906,2.0
10757,2025-02-11,Smartwatch,East,505,,4.0
10758,2025-05-06,laptop,,506,,
10759,2025-07-03,Headphones,SOUth,520,1153.3572320924777,1.0
10760,2025-08-01,Smartwatch,South,520,857.9765766713801,5.0
10761,2025-10-03,Keyboard,north,502,1125.690438760314,1.0
10762,2025-09-20,Headphones,North,503,806.5235558929049,3.0
10763,2025-10-25,Laptop,North,516,956.8096141510665,2.0
10764,2025-07-09,Laptop,SOUth,509,1013.4425314896467,4.0
10765,2025-05-14,Headphones,North,509,648.1881124971411,1.0
10766,2025-06-20,HEADPHONES,South,510,865.3443700842195,2.0
10767,2025-01-11,HEADPHONES,North,507,182.66541497113832,1.0
10768,2025-10-22,HEADPHONES,South,501,396.7462639140697,5.0
10769,2025-04-05,Keyboard,North,517,342.33564385957584,5.0
10770,2025-06-01,Monitor,South,513,,5.0
10771,2025-04-17,Monitor,West,519,,4.0
10772,2025-01-18,laptop,,500,846.4711597409288,2.0
10773,2025-09-30,Smartwatch,West,515,637.642199955844,5.0
10774,2025-09-03,Laptop,West,505,88.14512399164775,3.0
10775,2025-06-30,Monitor,north,519,204.59822898348892,1.0
10776,2025-10-08,Headphones,North,507,735.4697388741725,5.0
10777,2025-02-25,Headphones,West,501,272.7686715474327,4.0
10778,2025-10-15,Laptop,West,507,582.5864781858338,2.0
10779,2025-09-18,Laptop,north,517,996.7492565402467,4.0
10780,2025-03-03,Smartwatch,South,508,435.15450424056394,5.0
10781,2025-04-29,HEADPHONES,north,513,158.59513869132667,2.0
10782,2025-02-26,Laptop,South,501,363.2009253758765,2.0
10783,2025-04-01,Smartwatch,South,510,878.7009271622222,2.0
10784,2025-06-07,Headphones,north,517,1095.354927030037,1.0
10785,2025-09-21,HEADPHONES,,518,138.46716780786227,4.0
10786,2025-05-29,laptop,SOUth,513,226.37237806433114,5.0
10787,2025-04-30,Laptop,,500,805.5053031284353,2.0
10788,2025-02-06,Headphones,South,514,664.9650461016223,1.0
10789,2025-08-01,Laptop,SOUth,508,1187.4612864712892,1.0
10790,2025-05-12,Laptop,SOUth,513,,1.0
